TITLE,TIME,CATEGORY,DESCRIPTION,CONTENT,KEYWORDS,FROM,LINK
全球首款新冠病毒晶片檢測系統 核心技術來自中研院,2022-01-25 12:18:00,udn,中研院今（25）日公布，該院物理研究所研究員陳啟東團隊研發「矽奈米線場效應電晶體」先進技術，經技轉給矽基分子電測科技公司...,"中研院今（25）日公布，該院物理研究所研究員陳啟東團隊研發「矽奈米線場效應電晶體」先進技術，經技轉給矽基分子電測科技公司後，打造為全球首款新冠病毒快速檢測晶片系統，單次樣本檢測只需3分鐘；完整的檢測包含檢體、陰性樣本、陽性樣本對照，以及人員作業時間，也僅要20分鐘內就可取得檢驗結果。



這項儀器甫已於2021年12月底通過食品藥物管理署緊急使用授權(EUA)核准製造，適合佈署於機場、人潮較多的檢驗站，為第一線防疫人員添上一大利器。中研院副院長周美吟表示，此研發技術為中研院回應疫情迫切需求，善盡社會關鍵責任，推動任務導向研究之具體成果。



中研院指出，新冠篩檢目前普遍採用聚合酶連鎖反應(PCR)核酸檢測，需透過螢光標識且耗時較久，且受限於光學解析度，若檢體中的病毒等致病因子含量太少時，便無法透過光學訊號判讀。陳啟東則表示，晶片系統所使用的核心技術「矽奈米線場效應電晶體」(silicon nanowire field-effect transistor, 簡稱SiNW-FET)，是一種半導體技術應用，以電流訊號檢測，具快速、即時、高靈敏度等特性。



此技術同時也結合分子檢測方法，將可辨識新冠病毒核酸的生物探針分子固定於SiNW-FET晶片上。當晶片偵測到檢體內含有新冠病毒核酸序列，電流訊號會上升，進而得知檢體含有新冠病毒。單次樣本檢測只需3分鐘，完整檢測包含檢體、陰性樣本、陽性樣本對照，以及人員作業時間，可於20分鐘內取得檢驗結果。



陳啟東說明，相較於PCR以光學設備進行驗證，SiNW-FET直接以電訊號檢測，利用待測物（如蛋白質、DNA等）本身的帶電特性，偵測電荷分布的改變，故能擺脫光學侷限，快速、準確測出微量分子，大幅縮短檢測時間。



中研院表示，矽奈米線場效應電晶體近年來廣泛使用於生醫感測元件上，然而，如何整合元件並建立一套生物感測系統是一大挑戰。陳啟東對此鑽研已超過十年，從一開始在實驗室及無塵室設計和製作SiNW-FET，後來再請半導體廠代工晶片製程。



陳啟東表示，半導體場效元件有不同的製程，較常見的是金屬氧化物半導體場效電晶體 (Metal-Oxide-Semiconductor Field-Effect Transistor, MOSFET)，而他所研發的矽奈米線場效應電晶體則不含金屬閘極，很難控制暴露於外的矽通道表面之材料性質，屢屢受挫。這十幾年來，他不斷研究測試各種形式的SiNW-FET並優化製程，以提高感測元件的性能與穩定性，迄今已研發出兩項專利，並已技轉給廠商。



本次新冠病毒晶片檢測系統整合「半導體製程技術」與「生物科技」等兩大領域，獲中研院技轉的矽基分子電測科技股份有限公司，核心成員來自陳啟東研究團隊，且為國家生技研究園區進駐廠商，致力於半導體生醫晶片即時檢測的開發與應用，因新冠疫情爆發，遂投入新冠病毒快速檢測研發，由陳啟東提供技術協助，國家實驗研究院臺灣儀器科技研究中心進行安規前期驗證，高雄榮總執行臨床測試，攜手為臺灣與全球防疫貢獻心力。

 ▪【疫情專題】1月25日增13例本土、25例境外 無個案死亡 ▪【整理包】第3劑怎麼選？一圖看懂各劑種組合效能、副作用強度 ▪【QA整理包】超實用日期對照表 一張圖秒看懂何時能打第三劑 ▪【教學文】一掃便知！數位新冠健康證明、台北通疫苗護照 操作流程看過來 

新冠肺炎
COVID-19




                    宜蘭礁溪長榮鳳凰酒店疫情延燒，指揮中心表示，礁溪長榮鳳凰酒店確診員工案18495，其20多歲女性友人案18521也確診，...                  

                    新冠肺炎本土疫情再起，國內今天新增13名本土個案、25名境外移入個案，無死亡個案。指揮中心指揮官陳時中表示，本土個案較少...                  

                    生物晶片將成為對抗Omicron病毒利器。矽基分子、中研院、國家實驗研究院儀科中心跟高雄榮民總醫院，共同開發出全球首創「...                  

                    今年學測1月21日至23日舉行，高雄傳出有1名考生在1月24日確診，高雄市衛生局緊急清消考場，同試場的考生及接觸師生已居...                  

                    國內疫情持續延燒，簡訊實聯制有助疫調，然而許多民眾集體聚會時，會由一人代表實聯制，並在簡訊後方「+數字」，但高雄市卻表示...                  

                    花蓮縣衛生局今天針對確診個案18521召開記者會說明，這名確診21歲女大學生Ct值22.3，曾在1月17日與朋友案184...                  ","新冠肺炎,COVID-19",聯合新聞網,https://udn.com/news/story/120940/6058844
3年爭取近3.4億元 台東體育場館整修工程啟動,2022-01-25 14:17:00,udn,打造友善運動環境，台東縣教育處爭取中央經費，改善多項體育場館設施，今天舉行整修工程動土典禮；5月將在體育場舉辦中學大隊接...,"打造友善運動環境，台東縣教育處爭取中央經費，改善多項體育場館設施，今天舉行整修工程動土典禮；5月將在體育場舉辦中學大隊接力全國決賽，希望優質空間有助爭取佳績。

縣長饒慶鈴致詞表示，運動場館是縣民最常接觸到的公共場所，雖然因COVID-19（2019冠狀病毒疾病）疫情及防疫措施影響大家日常運動，卻是場館改善的最佳時機，預計最快今年11月完工，體育場田徑場跑道仍會開放使用，但提醒民眾須遵守中央防疫規範，外出全程佩戴口罩。

饒慶鈴指出，3年來爭取3億3688萬元改善體育場館，包括整修棒球村、新建全民運動館，以及此次投入7000萬元經費優化運動場館。

整修工程分為4大工區，體育館及體育場將著重在屋頂、外牆、看台的防漏水工程，體育館室內將鋪設符合職籃比賽標準的木地板；東海運動公園網球場夜間照明也將升級為LED智慧照明、籃球場改善雨遮設施；縣立溜冰場及豐田簡易壘球場皆進行鋪面的全面改善，及未來將在台東警分局旁邊興建全民運動館，對於縣民運動環境的提升不遺餘力。

教育處說明，近期不論是工資或原物料皆調漲，加上疫情期間移工不易來台，體育場這次能在期限內且不增加預算下順利完成工程發包，實屬不易。

若工程施作順利，預計最快今年11月底完工。體育場田徑場跑道仍開放使用，民眾遵守場域安全注意事項，目前先修繕體育場屋頂，預計今年5月底前完工，工程期間造成民眾不便，大家多體諒。","體育,疫情,饒慶鈴",聯合新聞網,https://udn.com/news/story/7328/6059190
世衛：歐洲疫情可能終結,2022-01-25 01:09:00,udn,世界衛生組織（ＷＨＯ）歐洲辦事處主任克魯格廿三日表示，Omicron變異株已將歐洲新冠疫情帶入另一個新階段，歐洲疫情有可...,"世界衛生組織（ＷＨＯ）歐洲辦事處主任克魯格廿三日表示，Omicron變異株已將歐洲新冠疫情帶入另一個新階段，歐洲疫情有可能因此結束。



克魯格對法新社表示，歐洲地區正走向某種疫情尾聲。他說，到了三月，Omicron可能感染六成歐洲民眾，一旦目前橫掃整個歐洲的Omicron病例激增現象消退，「全球將有好幾周、好幾個月的免疫期，這要歸功於疫苗，或人們因為染疫而免疫，以及季節性感染的狀況減少」。他說：「我們預期將有一段平靜期，然後新冠病毒有可能在年底回歸，不過疫情大流行不一定會捲土重來。」



白宮首席防疫顧問佛奇表達類似的樂觀看法，他對美國廣播公司表示，隨著美國部分地區新增病例「急遽」下降，「情況看起來很不錯」。約翰霍普金斯大學數據顯示，紐約州目前單日新增確診已比兩周前疫情高峰期減少五成八，新澤西州的單日確診減少六成四。



佛奇表示，如果美國東北部等地近期確診人數減少趨勢持續下去，「我認為會開始看到整個國家好轉」。



世衛非洲區辦公室上周也表示，當地新增病例大幅減少，病故人數也開始下滑。



研究顯示，Omicron傳染力比Delta更強，但打過疫苗的人大致較不易發展為重症；Omicron讓人們更加盼望新冠病毒能從大流行轉變為較容易管控的地方性流行病，類似季節性流感。



不過克魯格警告，要將新冠病毒視為地方性流行病仍言之過早，「這個病毒不只一次出乎我們預期，所以我們得格外小心」。他說，隨著Omicron普遍擴散，仍有可能出現其他變異株。","新冠肺炎,COVID-19",聯合新聞網,https://udn.com/news/story/121707/6057846
北市春節加開2萬劑疫苗量能  2小時約滿84%,2022-01-25 11:55:00,udn,台北市大年初四到初六提供約2萬劑第3劑BNT疫苗量能，今天上午9時開放預約。副市長蔡炳坤指出，2小時後已約滿1萬7350...,"台北市大年初四到初六提供約2萬劑第3劑BNT疫苗量能，今天上午9時開放預約。副市長蔡炳坤指出，2小時後已約滿1萬7350人，超過84%量能。

催打COVID-19（2019冠狀病毒疾病）第3劑疫苗，台北市政府昨天宣布春節接種計畫，大年初四到初六，也就是2月4日到6日，提供約2萬劑BNT疫苗供民眾接種，今天上午9時開放在台北市疫苗接種預約系統預約。

蔡炳坤說，這3天共提供2萬568劑量能，系統開放15分鐘，就8453人完成預約；30分鐘後已預約過半、1萬420人完成預約；到了上午10時，已1萬3176人完成預約，101個接種點中，有62個已經額滿。

蔡炳坤表示，截至11時15分，已1萬7350人完成預約，超過84%量能，101個接種點中有78個已經額滿，目前尚有餘額，歡迎民眾利用。","疫苗,蔡炳坤,北市",聯合新聞網,https://udn.com/news/story/7323/6058744
華人專家最新研究：輝瑞補強針至少可擋Omicron 4個月,2022-01-25 15:24:00,udn,華盛頓郵報報導，德州大學加爾維斯敦醫學分部(University of Texas Medical Branch in Galveston)微生物學家史佩勇(Pei-Yong Shi)團隊發表最新研究報告指出，接種第三劑輝瑞(Pfizer)新冠疫苗之後產生的抗體，對於防禦Omicron變種病毒的保護效果能持續四個月。,"華盛頓郵報報導，德州大學加爾維斯敦醫學分部(University of Texas Medical Branch in Galveston)微生物學家史佩勇(Pei-Yong Shi)團隊發表最新研究報告指出，接種第三劑輝瑞(Pfizer)新冠疫苗之後產生的抗體，對於防禦Omicron變種病毒的保護效果能持續四個月。



這項研究尚未同儕審查(peer-reviewed)，但讓外界首度得以了解新冠疫苗補強針的抵抗效果。



Omicron肆虐之際，某些民眾對於是否需要施打補強針出現焦慮；史佩勇率領團隊在實驗室研究中發現，目前似乎沒有接種第四劑新冠疫苗的必要。



史佩勇領導的研究團隊與輝瑞藥廠科學家合作，從已打疫苗民眾的抽血樣本檢測抗體，衡量面對與Omicron類似的病毒時抵抗力效果如何。



「這個領域非常、非常的新。」他說，研究結果顯示，接種第三劑疫苗之後，保護效果可以維持至少四個月，能夠發揮讓Omicron變得無效的抵抗力。



接種疫苗的幾個月之後，抗體通常開始消退；Omicron變種病毒讓公共衛生專家憂心的特點則是，即使在民眾接種第二劑新冠疫苗之後的一個月裡，也就是抗體仍處於高峰期時，能夠抵抗Omicron的效果卻極為有限，等到民眾可以接種補強針的時候，身體裡的抗體則已經降低許多。



英國研究人員發表報告指出，接種三劑疫苗對於Omicron的抵抗力，雖然不及面對Delta變種病毒的抵抗效果，但對避免民眾染疫後病情惡化到需要住院，仍有良好保護。



研究發現，民眾接種第三劑疫苗的一個月後，避免住院的保護效果有92%，但接種後10周或超過10周，避免住院的保護效果則剩下83%。

研究結果指出，施打輝瑞補強針之後的四個月，抗體確實隨著時間減低，但還是存在保護效果。



加州拉荷亞免疫學研究中心(La Jolla Institute for Immunology)疫苗專家克羅提(Shane Crotty)說，最大的變數就是民眾接種補強針的四個月後，抗體指數是否持續降低，或者下降到某個程度就維持穩定。","新冠肺炎,COVID-19,輝瑞,Omicron,新冠疫苗",聯合新聞網,https://udn.com/news/story/121707/6058777
台中銀南崁分行全員PCR陰性 1月25日恢復營業,2022-01-24 22:17:00,udn,台中銀行南崁分行行員同住家人確診，今天暫停營業1天，全面清潔消毒，並確認全體行員PCR檢測結果均為陰性，預計明天重新恢復...,"台中銀行南崁分行行員同住家人確診，今天暫停營業1天，全面清潔消毒，並確認全體行員PCR檢測結果均為陰性，預計明天重新恢復營業。

本土疫情持續擴大，台中銀行南崁分行行員同住家屬23日接獲衛生主管機關通知COVID-19（2019冠狀病毒疾病）確診，為保障客戶及員工健康安全，南崁分行今天預防性停業1天並啟動備援計畫。

台中銀行今天透過新聞稿表示，南崁分行全體員工經居家檢疫、PCR核酸檢測後，結果全數陰性，今天停業期間也順利完成周遭環境清消，保障日後洽公民眾健康無虞。為便利客戶洽辦業務，南崁分行將於明天（25日）恢復正常營業。

台中銀行表示，將持續要求全台分行落實實聯制、量測體溫及定時酒精消毒，並加強推廣非接觸式金融服務，協助客戶透過視訊、電話及預填單方式完成存提款、轉帳、匯款等金融業務，降低客戶至營業廳辦理相關金融業務的等待時間。

台中銀行指出，後續也將持續向員工宣導防疫及自我保護觀念，期盼疫情能趨於穩定，儘早恢復正常生活。","台中銀行,疫情,金融業",聯合新聞網,https://udn.com/news/story/7239/6057583
全球首例！晶片成為抗Omicron利器 三分鐘篩檢出確診者,2022-01-25 16:42:00,udn,生物晶片將成為對抗Omicron病毒利器。矽基分子、中研院、國家實驗研究院儀科中心跟高雄榮民總醫院，共同開發出全球首創「...,"生物晶片將成為對抗Omicron病毒利器。矽基分子、中研院、國家實驗研究院儀科中心跟高雄榮民總醫院，共同開發出全球首創「新冠病毒快速檢測晶片」，最快3分鐘內可檢測出Omicron病毒量極低的感染初期或無症狀者。此檢測晶片已獲食藥署緊急授權使用，預計2022年2月上市。



科技部國研院今（25）日舉行記者會，發表這項由產學研醫四方，共同開發檢測晶片。相關人士表示，台灣之所以領先歐美開發出新冠病毒快速檢測晶片，主要是因為台灣有強大半導體業，可以協調晶元廠測試，是台灣生醫與資通訊產業結合。



科技部生科司長周鴻震表示，此晶片獲得科技部創新科技防疫場域驗證計畫補助，在高雄榮民總醫院（高榮）完成臨床驗證142例，可說是科技防疫的範例。



高雄榮總副院長陳垚生表示，該晶片經新冠病毒核酸臨床檢測結果，敏感性96.8%、特異性95.1%，且Ct值35以下的檢體，陽性一致率為100%；也就是說，核酸不需要經過擴增，病毒量很低還在潛伏期時，就可以檢測出來，對防疫有很大幫助。



目前針對新冠病毒的檢測方法有抗原快篩、抗體快篩及核酸檢測（PCR）三種，前兩種方法雖然可在15分鐘內就知道結果，但抗原快篩容易產生偽陽、偽陰性，抗體快篩在感染後期才能驗出，且也有偽陰性可能，相較之下，PCR檢測可量化Ct值、準確度更高，但至少需90分鐘以上才能知道結果。



矽基分子執行長褚家容表示，「新冠病毒快速檢測晶片」有核酸檢測準確度高、而且快速的優點。一個晶片有上萬個檢測點，兼具不需要經過核酸放大的超高敏感度，可大幅縮短現行核酸檢測時間，目前透過鼻咽檢體來做檢測，準確率達95%以上，可盡快找到高風險者及早隔離，未來更可採用唾液檢體就可檢測。



不同於PCR檢測，這項檢測晶片所使用核心技術為生物矽基場效電晶體，結合晶片表面處理，讓生物探針站好；溶液中的待測分子（如新冠病毒核酸）會與固定在晶片上的生物探針反應，使晶門表面電荷改變，造成晶片電流上升，抓到病毒核酸。



如果把晶片檢測與快篩、PCR相比，褚家容表示，晶片檢測可選擇3分鐘快速檢測模式或是20分鐘完整模式，準確度比快篩更準，跟傳統PCR要二到四小時相比，時間可望大幅縮短。



至於成本，她表示，晶片檢測介於PCR跟快篩之間，目前產品定價每人3000元，目前盼透過防疫專案快速導入市場，提供五到六折的價格給醫院，目前已獲得台大、台北榮總、高雄榮總等醫院採用；矽基分子也準備申請美國、日本的EUA。



業內人士表示，目前檢測晶片是採用6吋SOI晶片，成本較高；而醫界對於檢測晶片的期待是，一張晶片可以同時檢測出究竟是那一種病毒感染，目前也在開發中，未來若使用量大，可以採用8吋或12吋晶元，成本可大幅下降。



 ▪【疫情專題】1月25日增13例本土、25例境外 無個案死亡 ▪【整理包】第3劑怎麼選？一圖看懂各劑種組合效能、副作用強度 ▪【QA整理包】超實用日期對照表 一張圖秒看懂何時能打第三劑 ▪【教學文】一掃便知！數位新冠健康證明、台北通疫苗護照 操作流程看過來 

新冠肺炎
COVID-19
晶片
Omicron




                    宜蘭礁溪長榮鳳凰酒店疫情延燒，指揮中心表示，礁溪長榮鳳凰酒店確診員工案18495，其20多歲女性友人案18521也確診，...                  

                    新冠肺炎本土疫情再起，國內今天新增13名本土個案、25名境外移入個案，無死亡個案。指揮中心指揮官陳時中表示，本土個案較少...                  

                    生物晶片將成為對抗Omicron病毒利器。矽基分子、中研院、國家實驗研究院儀科中心跟高雄榮民總醫院，共同開發出全球首創「...                  

                    今年學測1月21日至23日舉行，高雄傳出有1名考生在1月24日確診，高雄市衛生局緊急清消考場，同試場的考生及接觸師生已居...                  

                    國內疫情持續延燒，簡訊實聯制有助疫調，然而許多民眾集體聚會時，會由一人代表實聯制，並在簡訊後方「+數字」，但高雄市卻表示...                  

                    花蓮縣衛生局今天針對確診個案18521召開記者會說明，這名確診21歲女大學生Ct值22.3，曾在1月17日與朋友案184...                  ","新冠肺炎,COVID-19,晶片,Omicron",聯合新聞網,https://udn.com/news/story/120940/6059818
高雄1名學測考生確診Ct值21 同試場及接觸師生居家隔離,2022-01-25 16:11:00,udn,今年學測1月21日至23日舉行，高雄傳出有1名考生在1月24日確診，高雄市衛生局緊急清消考場，同試場的考生及接觸師生已居...,"今年學測1月21日至23日舉行，高雄傳出有1名考生在1月24日確診，高雄市衛生局緊急清消考場，同試場的考生及接觸師生已居家隔離。



高雄市衛生局表示，這名考生是在1月21日發病，1月24日確診，Ct值為21.2，此確診個案是高雄港群聚疫情相關個案。由於Ct值偏低，具傳染力，衛生局立即採取處置。學測一個試場約安排36名考生，這名考生所在的試場考生，以及用餐、備考時接觸的學生，都已居家隔離並採檢。



這考確診考生已完成學測，確診個案學校的相關師生進行採檢，目前都是陰性。



考場學校表示，因為是考完才知道有確診者，學校已完成清消。

 ▪【疫情專題】1月25日增13例本土、25例境外 無個案死亡 ▪【整理包】第3劑怎麼選？一圖看懂各劑種組合效能、副作用強度 ▪【QA整理包】超實用日期對照表 一張圖秒看懂何時能打第三劑 ▪【教學文】一掃便知！數位新冠健康證明、台北通疫苗護照 操作流程看過來 

新冠肺炎
COVID-19
學測
居家隔離
高雄市




                    宜蘭礁溪長榮鳳凰酒店疫情延燒，指揮中心表示，礁溪長榮鳳凰酒店確診員工案18495，其20多歲女性友人案18521也確診，...                  

                    新冠肺炎本土疫情再起，國內今天新增13名本土個案、25名境外移入個案，無死亡個案。指揮中心指揮官陳時中表示，本土個案較少...                  

                    今年學測1月21日至23日舉行，高雄傳出有1名考生在1月24日確診，高雄市衛生局緊急清消考場，同試場的考生及接觸師生已居...                  

                    國內疫情持續延燒，簡訊實聯制有助疫調，然而許多民眾集體聚會時，會由一人代表實聯制，並在簡訊後方「+數字」，但高雄市卻表示...                  

                    高雄港埠爆發群聚感染，今高雄港區確診個案新增4例，其中3例歸高雄個案、1例歸台南個案。市府今天下午也公布最新的確診個案足...                  

                    台南市在這一波Omicron變種病毒疫情中也淪陷，下午市府公布新增兩確診個案，台南市長黃偉哲表示，從近期的疫調發現民眾的...                  ","新冠肺炎,COVID-19,學測,居家隔離,高雄市",聯合新聞網,https://udn.com/news/story/120940/6059698
帛琉泡泡破滅 每日+72確診 指揮中心宣布：即起升三級旅遊警告,2022-01-25 14:39:00,udn,Omicron疫情肆虐全球，連帛琉也遭攻陷，我國昨日新增2名境外移入，是首見從帛琉返台的確診陽性個案，為當地居住，非旅遊...,"Omicron疫情肆虐全球，連帛琉也遭攻陷，我國昨日新增2名境外移入，是首見從帛琉返台的確診陽性個案，為當地居住，非旅遊團的團員。考量疫情，指揮官陳時中今宣布，帛琉即日起升為第三級警告，與其他國家一樣。



陳時中表示，目前掌握訊息，帛琉每日確診數72例，至今累計已有651例確診。為了建議國人避免去旅遊，因此今日公布，帛琉即日起升級到第三級警告，和其他國家一樣的方式，來進行入境管制。



過去台灣與帛琉建立「帛琉旅遊泡泡」，如今包括航班、旅程都無法再執行。陳時中表示，帛琉相關航班，1月29日已經取消，2月2日至5日仍維持航班，依照合約來處理。圖／指揮中心提供

 ▪【疫情專題】1月25日增13例本土、25例境外 無個案死亡 ▪【整理包】第3劑怎麼選？一圖看懂各劑種組合效能、副作用強度 ▪【QA整理包】超實用日期對照表 一張圖秒看懂何時能打第三劑 ▪【教學文】一掃便知！數位新冠健康證明、台北通疫苗護照 操作流程看過來 

新冠肺炎
COVID-19




                    宜蘭礁溪長榮鳳凰酒店疫情延燒，指揮中心表示，礁溪長榮鳳凰酒店確診員工案18495，其20多歲女性友人案18521也確診，...                  

                    新冠肺炎本土疫情再起，國內今天新增13名本土個案、25名境外移入個案，無死亡個案。指揮中心指揮官陳時中表示，本土個案較少...                  

                    今年學測1月21日至23日舉行，高雄傳出有1名考生在1月24日確診，高雄市衛生局緊急清消考場，同試場的考生及接觸師生已居...                  

                    國內疫情持續延燒，簡訊實聯制有助疫調，然而許多民眾集體聚會時，會由一人代表實聯制，並在簡訊後方「+數字」，但高雄市卻表示...                  

                    高雄港埠爆發群聚感染，今高雄港區確診個案新增4例，其中3例歸高雄個案、1例歸台南個案。市府今天下午也公布最新的確診個案足...                  

                    台南市在這一波Omicron變種病毒疫情中也淪陷，下午市府公布新增兩確診個案，台南市長黃偉哲表示，從近期的疫調發現民眾的...                  ","新冠肺炎,COVID-19",聯合新聞網,https://udn.com/news/story/120940/6059339
泰博單周供應國內逾百萬劑抗原快篩 再拚美、澳認證,2022-01-25 12:04:00,udn,近期國內外因Omicorn疫情緊張，市場對抗原快篩的需求大增，導致國內外對COVID-19抗原快篩均有缺貨的情況。泰博（...,"近期國內外因Omicorn疫情緊張，市場對抗原快篩的需求大增，導致國內外對COVID-19抗原快篩均有缺貨的情況。泰博（4736）今（25）日表示。抗原快篩目前單班月產能在約400萬劑，將會優先供應國內防疫使用，應足夠充分供應國內防疫需要，不會受近期歐美因Omicorn疫情所導致的快篩缺貨影響。



泰博表示，在1月份第四周便供應國內逾百萬劑的抗原快篩，也將持續調度產線人力配置，確保供應無虞。另外，泰博科技預計後續將在取得美國及澳洲認證後，完成抗原快篩在全球主要市場的佈局，全年在快篩產品的營收貢獻將有望持續快速增長。



泰博為台灣最大的COVID-19抗原快篩製造商，所生產的福爾威創家用抗原快篩，品質與國際大廠相媲美，能夠成功檢測Omicorn變異病毒，自疫情漫延以來，獲中央、地方政府機關、企業及一般民眾廣泛使用。公司表示，依照美國國衞院的研究顯示，抗原快篩在正確的使用方式下，可以達到與RT-PCR核酸檢測相當的準確度，並具有檢驗快速及使用便利的優勢，在面對病毒不斷變異的情況下，已經是歐美各國在一線防疫上的主要工具。","泰博科技,疫情",聯合新聞網,https://udn.com/news/story/7238/6058802
高雄公布17處確診足跡 全聯、菜市場、區公所入列,2022-01-25 15:17:00,udn,高雄港埠爆發群聚感染，今高雄港區確診個案新增4例，其中3例歸高雄個案、1例歸台南個案。市府今天下午也公布最新的確診個案足...,"高雄港埠爆發群聚感染，今高雄港區確診個案新增4例，其中3例歸高雄個案、1例歸台南個案。市府今天下午也公布最新的確診個案足跡。



案18493於1月18、19日皆有前往越南河粉店，18日有至大川本舖古早味現烤蛋糕漢民店、20日漢民路大民市場、22日至旗津中洲全聯福利中心。21日有至廣濟宮對面的家庭理髮。



案18515於1月19日前往鳥松永恆天詩高雄店、旗津區八方雲集。19日至22日有道7-11嫩江門市、三民區嫩江街菜市場攤販。20日有到7-11鼓山門市、鼓山區公所、鼓山第一公有零售市場攤販、實權果菜市場攤販和屈臣氏察哈爾門市。



案18516為船舶零件供應商，於1月22日前往中油漁港路站，其他時間都在店裡工作。



案18517於1月20日和23日有前往旗津區傳統市場（位於中洲三路害大關路周邊）高雄確診個案足跡。圖／高雄市衛生局提供高雄確診個案足跡。圖／高雄市衛生局提供高雄確診個案足跡。圖／高雄市衛生局提供高雄確診個案足跡。圖／高雄市衛生局提供

 ▪【疫情專題】1月25日增13例本土、25例境外 無個案死亡 ▪【整理包】第3劑怎麼選？一圖看懂各劑種組合效能、副作用強度 ▪【QA整理包】超實用日期對照表 一張圖秒看懂何時能打第三劑 ▪【教學文】一掃便知！數位新冠健康證明、台北通疫苗護照 操作流程看過來 

新冠肺炎
COVID-19
高雄市




                    宜蘭礁溪長榮鳳凰酒店疫情延燒，指揮中心表示，礁溪長榮鳳凰酒店確診員工案18495，其20多歲女性友人案18521也確診，...                  

                    新冠肺炎本土疫情再起，國內今天新增13名本土個案、25名境外移入個案，無死亡個案。指揮中心指揮官陳時中表示，本土個案較少...                  

                    生物晶片將成為對抗Omicron病毒利器。矽基分子、中研院、國家實驗研究院儀科中心跟高雄榮民總醫院，共同開發出全球首創「...                  

                    今年學測1月21日至23日舉行，高雄傳出有1名考生在1月24日確診，高雄市衛生局緊急清消考場，同試場的考生及接觸師生已居...                  

                    國內疫情持續延燒，簡訊實聯制有助疫調，然而許多民眾集體聚會時，會由一人代表實聯制，並在簡訊後方「+數字」，但高雄市卻表示...                  

                    花蓮縣衛生局今天針對確診個案18521召開記者會說明，這名確診21歲女大學生Ct值22.3，曾在1月17日與朋友案184...                  ","新冠肺炎,COVID-19,高雄市",聯合新聞網,https://udn.com/news/story/120940/6059504
一銀智能客服精準度97% 使用人次成長六倍,2022-01-25 11:17:00,udn,第一銀行（第一金：2892）發展結合金融服務、生活場域與科技應用的數位金融生態圈，2017年即導入AI技術，推出整合全方...,"第一銀行（第一金：2892）發展結合金融服務、生活場域與科技應用的數位金融生態圈，2017年即導入AI技術，推出整合全方位金融服務的智能客服「小e」，至2021年底，使用人次年均量大幅成長六倍，成功節省近30％人力，答覆精準度更達97％。



第一銀行表示，COVID-19疫情期間，在勞工紓困貸款及振興五倍券等新種業務需求下，「小e」除了平均單月諮詢數量較以往高出三倍外，使用人次更是增加78％，顯示「小e」能有效分攤人力負擔，快速解決客戶疑問，秒問秒答，不需花時間打電話到銀行，因此大幅提升客戶使用意願，透過 AI 技術精準判斷，讓複雜問題輕鬆得解，創造人性化對話，提供專業又具親和力的智能服務。



「小e」除可諮詢常見問題外，透過簡易多元的驗證機制，還可查詢個人信用卡帳務明細、最近繳款、刷卡未出帳明細、銀行帳戶餘額查詢、貸款查詢、金融卡功能查詢等27項資訊，一銀卡友想看電影時，直接用「小e」查詢電影優惠資格，有機會輕鬆享受一場免費電影。



第一銀行透過「第e客服」平台提供網路電話、文字對談或網路留言等，多元溝通模式滿足客戶需求，搭配真人與擬人客服的相輔相成，提高服務量能，另外，在第一銀行官網、Line官方帳號、第e行動App、iLEO App等管道皆可看到智能客服「小e」。



虎年即將到來，分行因年假停止對外營業，若有提款、存款、轉帳需求，可選擇24小時的第一銀行自動化櫃員機(ATM)或網路銀行第e行動App，同時歡迎多加利用智能客服「小e」，24小時不打烊，提供即時的專業線上服務，隨時隨地輕鬆互動。","第一銀行,電影",聯合新聞網,https://udn.com/news/story/7239/6058624
