TITLE,TIME,CATEGORY,DESCRIPTION,CONTENT,KEYWORDS,FROM,LINK
本土＋17 創今年新高 西堤相關有14人,2022-01-17 14:46:41,生活,中央流行疫情指揮中心17日公布國內新增65例COVID-19確定病例，分別為17例本土個案及48例境外移入；另確診個案中無新增死亡。指揮中心表示，今日新增本土個案為8例男性、9例女性，年齡介於未滿5歲至60多歲。指揮中心,"中央流行疫情指揮中心17日公布國內新增65例COVID-19確定病例，分別為17例本土個案及48例境外移入；另確診個案中無新增死亡。

指揮中心表示，今日新增本土個案為8例男性、9例女性，年齡介於未滿5歲至60多歲。

指揮中心說明，今日新增境外移入個案為28例男性、20例女性，年齡介於未滿10歲至50多歲，分別自美國（28例）、菲律賓（2例）、法國、愛爾蘭、荷蘭、哥斯大黎加、加拿大、丹麥及德國（各1例）移入；另11例調查中。入境日介於今（2022）年1月2日至1月16日。

指揮中心統計，截至目前國內累計5278363例新型冠狀病毒肺炎相關通報（含5258762例排除），其中17885例確診，分別為3122例境外移入，14709例本土病例，36例敦睦艦隊、3例航空器感染、1例不明及14例調查中；無新增空號病例，累計115例移除為空號。2020年起累計851例COVID-19死亡病例，其中838例本土，個案居住縣市分布為新北市413例、臺北市322例、基隆市29例、桃園市27例、彰化縣15例、新竹縣13例、臺中市5例、苗栗縣3例、宜蘭縣及花蓮縣各2例，新竹市、南投縣、雲林縣、臺南市、高雄市、屏東縣及臺東縣各1例；另13例為境外移入。

指揮中心再次呼籲，民眾應落實手部衛生、咳嗽禮節及佩戴口罩等個人防護措施，減少不必要移動、活動或集會，避免出入人多擁擠的場所，或高感染傳播風險場域，並主動積極配合各項防疫措施，共同嚴守社區防線。","指揮中心,西堤,COVID,本土個案,境外移入",中時新聞網,https://www.chinatimes.com/realtimenews/20220117002475-260405
今日新增本土＋10 境外＋44 無新增死亡,2022-01-19 14:40:00,生活,中央流行疫情指揮中心今（19）日公布國內新增54例COVID-19確定病例，分別為10例本土個案及44例境外移入；另確診個案中無新增死亡。指揮中心表示，今日新增本土個案為5例男性，5例女性，年齡介於未滿10歲至60多歲。指,"中央流行疫情指揮中心今（19）日公布國內新增54例COVID-19確定病例，分別為10例本土個案及44例境外移入；另確診個案中無新增死亡。

指揮中心表示，今日新增本土個案為5例男性，5例女性，年齡介於未滿10歲至60多歲。

指揮中心說明，今日新增境外移入個案為16例男性、24例女性、4例調查中，年齡介於未滿5歲至70多歲，分別自美國（10例）、菲律賓（6例）、阿拉伯聯合大公國（3例）、法國、西班牙及澳大利亞（各2例）、柬埔寨、韓國、英國、厄瓜多及印度（各1例）移入；另14例調查中。入境日介於去（2021）年12月29日至今（2022）年1月18日。

指揮中心統計，截至目前國內累計5336346例新型冠狀病毒肺炎相關通報（含5317735例排除），其中18005例確診，分別為3214例境外移入，14737例本土病例，36例敦睦艦隊、3例航空器感染、1例不明及14例調查中；無新增空號病例，累計115例移除為空號。另今年1月6日公布之案17298境外移入病例，經病毒定序及疫調後改判為本土病例。2020年起累計851例COVID-19死亡病例，其中838例本土，個案居住縣市分布為新北市413例、台北市322例、基隆市29例、桃園市27例、彰化縣15例、新竹縣13例、台中市5例、苗栗縣3例、宜蘭縣及花蓮縣各2例，新竹市、南投縣、雲林縣、台南市、高雄市、屏東縣及台東縣各1例；另13例為境外移入。

指揮中心再次呼籲，民眾應落實手部衛生、咳嗽禮節及佩戴口罩等個人防護措施，減少不必要移動、活動或集會，避免出入人多擁擠的場所，或高感染傳播風險場域，並主動積極配合各項防疫措施，共同嚴守社區防線。","指揮中心,無新增,調查中,中央流行疫情指揮中心,COVID",中時新聞網,https://www.chinatimes.com/realtimenews/20220119003155-260405
時論廣場》Omicron全球經濟攔路虎 春天何時來（丁學文）,2022-01-19 19:48:27,時論廣場,2022年初來乍到，喜鵲都還沒有來得及現蹤，美國聯準會（Fed）公布的12月會議紀要就先把金融市場嚇得雞飛狗跳。但氣還沒喘足，Omicron變種病毒又進一步將大家弄得人心惶惶。緊接著，世界銀行宣布調降今明兩年的全球經,"2022年初來乍到，喜鵲都還沒有來得及現蹤，美國聯準會（Fed）公布的12月會議紀要就先把金融市場嚇得雞飛狗跳。但氣還沒喘足，Omicron變種病毒又進一步將大家弄得人心惶惶。緊接著，世界銀行宣布調降今明兩年的全球經濟成長（GDP）預估至4.1%，甚至認為明年會進一步放緩至3.2%，一向為發展中國家喉舌的世界銀行在發布的半年度《全球經濟展望》中明確指出，全球經濟增速放慢就是因為病毒威脅和全球貧富差距的可能擴大。Berenberg首席經濟學家Holger Schmieding告訴投資者，這種具有高度傳染性的變種病毒將使歐元區和英國的GDP增長率下降1%。全球經濟的上空籠罩的確實就是變種病毒帶來的烏雲一片。

本來，在2021年的疫情趨緩下，全球經濟有機會開始回溫，各界也普遍看好2022年的經濟發展，但變種病毒Omicron的橫空出世掀起了另一波疫情。在今年初全球單日確診人數曾一度突破250萬人，美國單日確診也超過百萬，均為歷史新高。雖然各方對疫情影響下經濟復甦程度看法不一，但主要預測機構均已紛紛調整今年的經濟成長率。有人說如果COVID預測的模型正確，預估Omicron最早會在1月中旬在西方世界達到頂峰，然後有望逐步緩解，但誰知道是真是假？

Omicron確實將在四個層面衝擊著全球的經濟發展：首先就是前面提及的經濟增長。不過幾個月前，2022年的增長前景仍然充滿樂觀，去年10月國際貨幣基金組織（IMF）還預測今年的全球經濟增長率會有4.9%，Omicron的來勢洶洶已經讓IMF決定在1月25日發布下一次更新，比原定時間晚了1周，可見Omicron對全球經濟的影響有多嚴重。

而華爾街的Goldman Sachs也將美國經濟的增長預期從4.2%下調至3.8%，這影響的就是股票市場了。隨著Omicron重創世界上最發達的經濟體，從法蘭克福到紐約的股市紛紛暴跌。以科技股為主的Nasdaq甚至出現了去年2月以來的最大單周跌幅。Omicron確實給投資人帶來了壓力，市場充斥著避險情緒，投資人開始選擇拋售持股套取現金。

另外一個就是勞動力市場，美國3.9%的失業率表面上看起來不錯，但它掩蓋了其他更大的隱憂。如果雇主認為2021年底勞動力市場可能會緊張，原本已經緩解的缺工、通貨膨脹陰霾都有可能重現。美國銀行（BoA）經濟學家Stephen Juneau就公開預測，減少勞動力的供應將產生巨大的「隔離效應」，缺勤但仍有工作的人數會大幅增加，這意味著全球供應不足會繼續存在。

最後一個層面當然就是全球供應鏈。隨著Omicron浪潮從一個地區滾動到下一個地區，這應該也會導致不同行業的營運中斷。更可怕的是，Omicron目前為止，還沒有深入全球供應鏈參與度最高的亞洲國家，即中國、日本、韓國和東協地區。這意味著我們很可能會在今年春季親眼目睹供應鏈的進一步中斷。

《華爾街日報》（WSJ）明確指出，這種混沌不明的情況當然會導致經濟成長不如預期。但回顧過去，每一波新疫情造成的經濟損失確實有所減緩，這除了疫苗接種進展及防疫措施外，更因為全球經濟的免疫力也在增加。

但Omicron的詭譎多變還是會讓全球經濟面臨的處境更加嚴峻。JPMorgan Chase就分析了信用卡和銀行卡的數據，並發現去年夏天受到Delta疫情影響的某些美國區域，消費者支出的力道就明顯不如其他區域。如果Omicron讓全球各國祭出了更嚴格的封鎖隔離，這會讓困擾經濟發展已久的供應短缺與通貨膨脹雪上加霜。

但這個世界也不是只有烏鴉，至少輝瑞（Pfizer）的CEO Albert Bourla已公開宣示：「Omicron疫苗可以在今年春季準備就緒，人們有望很快恢復正常生活」。今年的春節或許仍舊鬱悶難熬，但春天應該很快會來了。

（作者為創投合夥人）

","Omicron,全球經濟,變種病毒",中時新聞網,https://www.chinatimes.com/opinion/20220119003515-262104
新冠後遺症最易留在「這群人」身上 常見7大症狀,2022-01-20 05:22:00,健康,截至110年11月底，全球感染新冠病毒的人已突破2.5億人，即便是在疫情較輕微的臺灣，迄今也累計超過一萬六千名病例，並造成八百多人死亡。根據世界衛生組織的統計，感染者約有80%至85%為輕症，多數患者經過三至四周後,"截至110年11月底，全球感染新冠病毒的人已突破2.5億人，即便是在疫情較輕微的臺灣，迄今也累計超過一萬六千名病例，並造成八百多人死亡。根據世界衛生組織的統計，感染者約有80%至85%為輕症，多數患者經過三至四周後能完全康復，但是仍有部分患者在四周之後，持續有身體不適的現象。

●新冠病毒後遺症　感染病毒四周後仍有症狀

Long COVID最初來自一位義大利新冠肺炎患者在自己推特上創造的主題標籤(hashtag)，用來描述自己染病復原後持續的症狀，透過社群軟體傳播而廣為人知，隨著世界各地有愈來愈多類似的病例報告發佈，國外的醫學專家也正式將感染病毒四周後仍然持續有症狀的現象，命名為Long COVID，可以理解為新冠病毒後遺症。

●持續性症狀比例至少有十分之一　常見症狀有這些

臺北市立聯合醫院和平婦幼院區胸腔內科主治醫師張書綸表示，國外的調查報告發現染疫後留有持續性症狀的比例至少有十分之一以上，在某些住院患者的統計甚至高達八成。

最好發於40歲以上的成人，兒童患者很少見，症狀可謂五花八門，涵蓋身體各器官系統，最常見的長期症狀為倦怠、頭痛、咳嗽、呼吸喘、認知功能惡化（記憶衰退、注意力不集中）、睡眠障礙以及持續性的嗅味覺異常等七大症狀。不過，新冠病毒後遺症的致病機轉尚不清楚，變種病毒株與長期症狀的關係也有待釐清。

●支持性療法+復健為主　高危險族群應注意

張書綸指出，初步資料分析發現，新冠病毒後遺症的高風險族群包括高齡長者、介於五、六十歲的中年婦女、重症患者、慢性病族群和染病初期出現多重（五個以上）症狀的患者。

目前新冠病毒後遺症的治療仍然以支持性療法和復健為主，新冠肺炎患者在染病四周後若有持續性的症狀，應就醫進一步檢查，了解身體不適的原因、並評估是否有其他症狀類似的可治療疾病。","常春月刊,新冠肺炎,後遺症,新冠病毒,Long COVID",中時新聞網,https://www.chinatimes.com/realtimenews/20220120000009-260418
瑞信董事長違COVID-19隔離規定 宣布辭職,2022-01-17 15:31:05,國際,瑞士信貸集團（ Credit Suisse Group AG）董事長霍塔-伍索里違反COVID-19隔離規定，已經辭職。霍塔-伍索里（Antonio Horta-Osorio）突然去職，令外界質疑他打造的新策略能否讓深陷困境的瑞信在連串醜聞後重新站起。,"瑞士信貸集團（ Credit Suisse Group AG）董事長霍塔-伍索里違反COVID-19隔離規定，已經辭職。

霍塔-伍索里（Antonio Horta-Osorio）突然去職，令外界質疑他打造的新策略能否讓深陷困境的瑞信在連串醜聞後重新站起。

瑞士第2大銀行瑞信表示，董事會委託的調查出爐後，霍塔-伍索里遞出辭呈。

霍塔-伍索里不到1年前才被請來肅清瑞信的公司文化。受到美國避險基金Archegos資本管理（Archegos Capital Management）被迫將持有部位平倉，以及英國金融公司格林希爾（Greensill）破產影響，瑞信大受打擊。

霍塔-伍索里今天透過瑞信發出的聲明說：「我很遺憾我一些個人行為對銀行帶來麻煩，以致我對內或對外都難以代表銀行。」

「因此我認為，在這樣的關鍵時刻，我辭職才符合銀行及股東利益。」

路透社去年12月報導瑞信內部調查發現霍塔-伍索里未遵守英國隔離規定，在去年7月前往倫敦欣賞溫布頓（Wimbledon）網球錦標賽。

這位葡萄牙籍銀行家也在去年11月入境瑞士隔離10天期間，違反規定擅自出境。

瑞信表示，董事萊曼（Axel Lehmann）自即刻起接任董事長。

","瑞信,霍塔,索里,隔離,董事長",中時新聞網,https://www.chinatimes.com/realtimenews/20220117002344-260408
COVID-19疫苗快斬精蟲心驚驚？ 美國新研究揭曉,2022-01-22 19:57:57,國際,美國有線電視新聞網（CNN）報導，越來越多研究證明，接種COVID-19疫苗與降低受孕能力沒有直接關聯。週四(20)一項刊登在《美國流行病學雜誌》的研究指出，新冠肺炎可能會在短期之內影響男性的生育能力，如果男性伴侶,"美國有線電視新聞網（CNN）報導，越來越多研究證明，接種COVID-19疫苗與降低受孕能力沒有直接關聯。週四(20)一項刊登在《美國流行病學雜誌》的研究指出，新冠肺炎可能會在短期之內影響男性的生育能力，如果男性伴侶在60天內確診COVID-19並且呈陽性，則夫妻受孕的機率會略微降低。



去年(2021)11月，CNN引述美國凱澤家族基金會 (Kaiser Family Foundation)一項調查發現，超過6成的父母擔心接種疫苗可能會對尚在發育的孩童的生育能力產生負面影響。



美國兒科學會發布的聲明提到，雖然疫苗臨床實驗中沒有專門研究對生育能力的影響，但對於降低受孕能力在受試者或接種疫苗的民眾身上從未發生。再者，這在對動物的研究中也未曾出現不孕症狀。



美國食藥局(FDA)顧問兼兒科醫師奥菲特(Paul Offit)解釋:「新冠刺突蛋白與胎盤蛋白(Syncytin-1)兩者截然不同，如果疫苗真的影響生育能力，那麼生育率應該會下降。實則不然，目前看來生育率其實有上升的趨勢。」



美國國家衛生研究院(NIH)研究指出，「若男性伴侶確診新冠陽性60天內，夫妻要在這段時間受孕機率會降低18%；與未呈現陽性者相比沒有差別。」接種COVID-19疫苗對女性懷孕的可能性並無關聯，儘管這無關確診女性，受孕率「短暫降低」的情況卻會發生在確診男性身上。



NIH更進一步補充，「眾所皆知的是，發燒會影響精子數量，不論是什麼原因引起的，而發燒也是接種疫苗其中一項副作用。」
","疫苗,生育率,受孕,COVID-19,伴侶",中時新聞網,https://www.chinatimes.com/realtimenews/20220122004221-260408
快篩前爆1症狀恐已染Omicron 專家警告：病情全身惡化,2022-01-24 13:10:09,國際,Omicron疫情南北延燒，由於症狀像感冒，令許多人擔心自己是否已經染疫，美國官員表示，快篩前如果出現喉嚨痛，就要警戒可能感染了Omicron。另外日本專家也警告，有些患者因為喉嚨劇痛，無法喝水及進食，進而造成全身,"Omicron疫情南北延燒，由於症狀像感冒，令許多人擔心自己是否已經染疫，美國官員表示，快篩前如果出現喉嚨痛，就要警戒可能感染了Omicron。另外日本專家也警告，有些患者因為喉嚨劇痛，無法喝水及進食，進而造成全身狀態惡化，千萬不能掉以輕心。



澳洲新聞網站News.com.au報導，英國應用程式「ZOE新型冠狀病毒疾病症狀研究」（ZOE COVID Symptom Study）用戶通報最常出現的20大Omicron症狀由多至少依序為：流鼻水、頭痛、疲倦、喉嚨痛、打噴嚏、持續咳嗽、聲音沙啞、不尋常的關節疼痛、發冷或顫抖、發燒、頭暈、眼睛痠痛、腦霧、不尋常肌肉疼痛、嗅覺改變、食慾不振、腺體腫脹、胸痛、耳痛，其中耳痛、不尋常關節疼痛更是首度上榜。



不過美國專家警告，快篩前如果出現喉嚨痛症狀，就要警戒自己是否感染了Omicron。



芝加哥公共衛生局局長亞瓦迪（Allison Arwady）月中接受美國國家廣播公司芝加哥分台（NBC Chicago）訪問時表示，喉嚨痛是預判快篩結果呈現陽性的最常見症狀，如果出現這個症狀，就應該待在家休息。



她說，「特別是突破性感染的輕症患者，我們看到喉嚨痛是預測因子。」



她建議民眾，就算只有出現喉嚨痛，或是感覺自己有點生病了，直到病毒檢測結果出爐之前，盡量待在家中，這是如今應該對待新冠肺炎的方式。



另據日本《讀賣新聞》報導，雖然Omicron患者的重症風險較低，但是醫生警告，有患者因為喉嚨劇痛，導致身體狀況惡化。



日本國立國際醫療研究中心國際傳染病中心主任大曲貴夫表示，雖然Omicron症狀與流感、感冒類似，但是老年患者與慢性病患者的症狀仍在惡化。



他也提到，Omicron病毒被認為較容易在喉嚨孳生，有看到患者因為嚴重喉嚨痛而無法喝水、進食的情況，最後導致全身狀態惡化。他呼籲患者就醫期間一定要獲得充足的水分及營養，但是最根本的作法還是做好防疫工作、避免染疫。



另外日本國立傳染病研究所分析境內新冠重症病例後發現，和2020年秋天盛行的原始新冠病毒株相比，Delta變異株及Omicron變異株引發肺炎的比例都有所下降，前者為原始病毒株的0.73倍，後者為0.12倍，顯示Omicron導致肺炎的比例是Delta的1/6。



不過研究也指出，可能是因為民眾接種疫苗，導致重症風險下降。








","#新冠肺炎#全球#台灣,Omicron,症狀,喉嚨痛,快篩",中時新聞網,https://www.chinatimes.com/realtimenews/20220124003398-260408
本土確診＋13 3例關聯性不明 境外＋25,2022-01-25 14:30:00,生活,中央流行疫情指揮中心25日公布國內新增38例COVID-19確定病例，分別為13例本土個案及25例境外移入；另確診個案中無新增死亡。指揮中心表示，今日新增本土個案為4例男性、9例女性，年齡介於未滿5歲至70多歲。指揮中心,"中央流行疫情指揮中心25日公布國內新增38例COVID-19確定病例，分別為13例本土個案及25例境外移入；另確診個案中無新增死亡。

指揮中心表示，今日新增本土個案為4例男性、9例女性，年齡介於未滿5歲至70多歲。

指揮中心說明，今日新增境外移入個案為8例男性、17例女性，年齡介於10多歲至70多歲，分別自加拿大（5例）、美國、泰國及印度（各3例）、日本（2例）、奈及利亞、瑞典及中國（各1例）移入；另6例調查中。入境日介於今（2022）年1月11日至1月24日。

指揮中心統計，截至目前國內累計5501288例新型冠狀病毒肺炎相關通報（含5482563例排除），其中18411例確診，分別為3429例境外移入，14928例本土病例，36例敦睦艦隊、3例航空器感染、1例不明及14例調查中；新增3例空號病例（案18216-18218，再次採檢為陰性，改判排除），累計122例移除為空號。2020年起累計851例COVID-19死亡病例，其中838例本土，個案居住縣市分布為新北市413例、臺北市322例、基隆市29例、桃園市27例、彰化縣15例、新竹縣13例、臺中市5例、苗栗縣3例、宜蘭縣及花蓮縣各2例，新竹市、南投縣、雲林縣、臺南市、高雄市、屏東縣及臺東縣各1例；另13例為境外移入。

指揮中心再次呼籲，民眾應落實手部衛生、咳嗽禮節及佩戴口罩等個人防護措施，減少不必要移動、活動或集會，避免出入人多擁擠的場所，或高感染傳播風險場域，並主動積極配合各項防疫措施，共同嚴守社區防線。","指揮中心,新冠肺炎,台灣,中央流行疫情指揮中心,COVID",中時新聞網,https://www.chinatimes.com/realtimenews/20220125003138-260405
Omicron像感冒不用怕？1症狀恐喪失工作能力 1／4患者都有,2022-01-20 16:10:41,國際,Omicron症狀較輕、像感冒，讓許多人鬆懈防疫措施，不過英國統計，24%患者通報出現「腦霧」（Brain Fog）情形，症狀包括注意力難以集中、記憶障礙等，甚至可能喪失工作能力。日本《朝日新聞》旗下媒體《Aera.dot》報,"Omicron症狀較輕、像感冒，讓許多人鬆懈防疫措施，不過英國統計，24%患者通報出現「腦霧」（Brain Fog）情形，症狀包括注意力難以集中、記憶障礙等，甚至可能喪失工作能力。



日本《朝日新聞》旗下媒體《Aera.dot》報導，根據英國應用程式「ZOE新型冠狀病毒疾病症狀研究」（ZOE COVID Symptom Study）本月初的統計，患者感染Omicron的前5大症狀依序為流鼻水、頭痛、疲勞、打噴嚏及喉嚨痛，這些症狀類似感冒，容易讓人輕忽。



不過排名第12名的「腦霧」症狀引發關注，24%患者通報有這種症狀。



腦霧是認知功能障礙的一種，症狀包括記憶力減退、思考障礙、需要花費更多時間完成事情、疲憊、焦慮等，報導指出，甚至有人因此無法返回工作崗位，因為他們無法再做之前能做的事。



根據美國西北大學的研究，就算是輕症，也可能出現腦霧症狀，研究指出，81%的發燒、咳嗽患者痊癒後被診斷出腦霧，其中61歲以上長者及16至30歲族群中，分別有24%及11%的人有記憶問題，顯示不論是年輕人或老年人，腦霧都是危險的後遺症。



腦霧一般都被認為是新冠後遺症或「新冠長期症狀」（long COVID），不過令人驚訝的是，日本岐阜大學神經內科教授下畑享良指出，近期患者中，在急性期就出現腦霧的患者高達1/4，他說一般很少人在染新冠初期就出現腦霧，他警告這種狀況若持續下去，可能會有更多人出現腦霧症狀，「這是個問題。」





","#新冠肺炎#全球,Omicron,腦霧,感冒,輕症",中時新聞網,https://www.chinatimes.com/realtimenews/20220120003860-260408
默克藥廠口服抗病毒藥抵台 供重症風險輕中度確診者使用,2022-01-24 14:58:04,生活,中央流行疫情指揮中心24日表示，我國向美商默克藥廠採購之COVID-19口服抗病毒藥Molnupiravir，首批2016人份療程已於今日清晨運抵台灣，將於完成通關程序後儘速配撥，提供具有重症風險因子之輕中度COVID-19個案治療使,"中央流行疫情指揮中心24日表示，我國向美商默克藥廠採購之COVID-19口服抗病毒藥Molnupiravir，首批2016人份療程已於今日清晨運抵台灣，將於完成通關程序後儘速配撥，提供具有重症風險因子之輕中度COVID-19個案治療使用，降低醫療量能負擔。

指揮中心指出，依據國際研究顯示，新冠病毒感染患者輕症比率大約佔8成左右，但其中約9％的患者可能惡化為重症，主要的風險因子包括65歲以上長者、肥胖、慢性腎病、心血管疾病/高血壓、慢性肺疾、免疫抑制疾病/免疫抑制治療等影響免疫功能之疾病，以及懷孕等，且其病程演化迅速，甚至導致死亡。截至本(111)年1月24日監測資料，國內輕中度COVID-19確診病例約佔所有確診個案84%，死亡病例數佔確診病例4.6%。

指揮中心說明，Molnupiravir之療效及安全性已有部分證據支持，美國FDA及國際間已陸續發布緊急使用授權(EUA)核准於臨床使用，以治療輕度至中度SARS-CoV-2感染且有重症危險因子之高風險患者，降低個案轉為重症需住院之風險，我國衛福部食藥署亦於今年1月13日同意依據藥事法第48條之2規定，核准其專案輸入。

指揮中心進一步說明，經諮詢專家意見，已將該藥物之使用建議納入我國「新型冠狀病毒(SARS-CoV-2)感染臨床處置暫行指引」，並採購儲備5040人份療程，規劃分批配撥至集中檢疫所/加強版防疫專責旅宿之主責醫院，經醫師評估治療效益與風險，並充分告知後，給予符合條件個案治療。

指揮中心表示，全球疫情持續嚴峻，Omicron變異株擴及多國，對國內公共衛生及醫療量能構成威脅，指揮中心將持續密切關注國際COVID-19口服抗病毒藥物之研發使用情形，積極儲備適當藥物供國內個案治療使用。","治療,COVID,指揮中心,重症,中度",中時新聞網,https://www.chinatimes.com/realtimenews/20220124003869-260405
巴西專家：故意感染Omicron恐危及個人及公眾健康,2022-01-20 09:06:04,國際,感染COVID-19（2019冠狀病毒疾病）變異株Omicron的病情較輕，且發生併發症風險較低，使許多人掉以輕心，甚至故意染病，但專家警告，這麼做將危及個人及公眾健康。巴西聖保羅大學（USP）微生物學家巴斯特納克（Natali,"感染COVID-19（2019冠狀病毒疾病）變異株Omicron的病情較輕，且發生併發症風險較低，使許多人掉以輕心，甚至故意染病，但專家警告，這麼做將危及個人及公眾健康。

巴西聖保羅大學（USP）微生物學家巴斯特納克（Natalia Pasternak）接受英國廣播公司巴西新聞網（BBC News Brasil）訪問表示，接種疫苗仍是獲得對新型冠狀病毒免疫力、避免住院和死亡的最安全和最有效方法。

巴斯特納克說，在幾十年前沒有疫苗的時候，許多父母會舉辦麻疹、水痘或德國麻疹派對，目的是讓受感染的孩子將病毒傳播給其他人。但這些聚會的風險極大，因為無法判斷哪個孩子會感染、出現較輕的病情或死亡。

同樣的道理適用於COVID-19。巴斯特納克說，Omicron變異株引起較輕感染只有初步證據，相關研究都是在動物身上完成，還無法將這些訊息轉移到人類。

巴斯特納克說：「到目前為止，我們看到的是在接種疫苗的人群中，Omicron沒有引發嚴重病情，但導致未接種的人住院或死亡。」

換句話說，由於疫苗接種的緣故，住院人數比去年少，但COVID-19遠不能與單純的感冒相提並論，因為就算是持續數天的輕度急性感染，也會對人們的生活產生直接影響和留下長期後遺症。

巴斯特納克以自己為例說，她在一個月前感染COVID-19，很可能是Omicron，直到今天她還沒有恢復嗅覺。

還有許多患者在感染後抱怨關節痛或頭痛數月，即使沒有住院，但這些都是令人不快的後遺症。

迄今發表的研究估計，受COVID-19影響的人中有10%到30%會出現持續數月的不適，且沒有人知道這會如何影響健康數年或數十年，所以最好不要故意讓自己感染病毒。

巴斯特納克說，就算表面上沒有症狀或症狀輕微，感染病毒的人如果不採取預防措施，例如自我隔離、保持社交距離或使用優質口罩，就有可能將病毒傳播給其他人。

換句話說，已接種疫苗、年輕力壯且沒有共病症的人，感染COVID-19導致併發症的風險更低，但不能保證不會把病毒傳染給他人（例如老年人、兒童及未接種疫苗者），也不能保證對方不會出現更嚴重的問題。

此外，也沒有保證自然感染COVID-19獲得的免疫力會持續一輩子。通過Omicron變異株的傳播顯示，這種疾病有可能不止一次感染，也就是現在感染Omicron，未來可能再感染其他新的變異株。

根據世界上主要衛生當局的說法，預防COVID-19與避免引發重症的最佳方法是接種2劑或3劑疫苗，配戴優質口罩，與不屬於日常生活接觸的人保持距離，避免群聚，儘量在開放場所安排會議，並在封閉場所維持空氣流通。","COVID,19,Omicron,感染,納克",中時新聞網,https://www.chinatimes.com/realtimenews/20220120000896-260408
春節後首梯！21期公費疫苗追加劑 明起分流預約,2022-01-25 14:13:25,生活,COVID-19公費疫苗平臺第21期自1月26日起，提供已完整接種兩劑COVID-19疫苗滿12週且滿18歲以上民眾預約接種疫苗追加劑。中央流行疫情指揮中心今(25)日表示，因應國內本土疫情升溫，目前已提供民眾於各地方政府衛生局,"COVID-19公費疫苗平臺第21期自1月26日起，提供已完整接種兩劑COVID-19疫苗滿12週且滿18歲以上民眾預約接種疫苗追加劑。



中央流行疫情指揮中心今(25)日表示，因應國內本土疫情升溫，目前已提供民眾於各地方政府衛生局安排/指定之合約醫療院所預約或至隨到隨打接種站方式接種COVID-19疫苗。為提供多元疫苗預約管道，加速提升民眾免疫保護力，COVID-19公費疫苗預約平臺，第21期將提供「已完整接種兩劑COVID-19疫苗滿12週且滿18歲以上」民眾，預約接種疫苗追加劑。另請已於各地方政府衛生局安排/指定之合約醫療院所完成預約之民眾，請依原已預約時段前往接種，無需再於預約平臺重複預約。



預約平臺相關對象及期程說明如下：



一、施打時程：2月7日至2月13日。



二、符合資格對象：2021年11月21日前已完整接種兩劑疫苗且間隔滿12週之18歲以上民眾[即2004/2/13(含)前出生]預約接種疫苗追加劑。



三、預約分流時程：

(一)65歲以上：1月26日上午10時至1月27日下午4時。

(二)50歲-64歲：1月26日中午12時至1月27日下午4時。

(三)18歲-49歲：1月26日下午2時至1月27日下午4時。


指揮中心說明，民眾可於1月25日下午2時起於預約平臺進行預約資格查詢，不再另發送預約提醒簡訊，符合資格民眾請記得於預約時間進行預約，預約當日如遇啟動流量管制亦請配合依序排隊耐心等候預約。



指揮中心指出，預約平臺第21期僅提供民眾預約接種疫苗追加劑，民眾若有第一、二劑或基礎加強劑接種需求，請持接種紀錄(小黃卡)至各地方政府指定/安排合約醫療院所或衛生所預約接種，或所設置之隨到隨打接種站接種。前述醫療院所資訊，可至疾管署全球資訊網 COVID-19疫苗接種院所項下，利用「COVID-19疫苗接種院所」或「COVID-19疫苗接種院所地圖」，依各地方政府衛生局提供資訊連結預約接種。



指揮中心提醒，請民眾前往接種COVID-19疫苗前，應備妥「COVID-19疫苗接種紀錄卡」及健保卡，並經醫生評估過往疫苗接種史及檢核接種紀錄後，提供民眾疫苗接種。另18歲至未滿20歲民眾，如自行前往接種，請持家長簽具之意願同意書，若由家長陪同前往接種，請本人與家長於現場共同簽署意願同意書。","第三劑.疫苗,預約,COVID,19,接種",中時新聞網,https://www.chinatimes.com/realtimenews/20220125003023-260405
